sprint_id,issue_id,issue_type,story_id,criterion_id,criterion_text,basis_type,requirement_ids,adr_ids,conflict,redundancy,missing_requirement,impossible,cycle,status,notes
SPRINT-001,ISSUE-0130,STORY,STORY-0020,AC-ISSUE-0130-01,"O resultado de “OpenAPI, cliente TypeScript e contratos CLI/jobs/eventos/artefatos/ProcessingPlan/QualityReport/FailureDiagnostic versionados” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0130,STORY,STORY-0020,AC-ISSUE-0130-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0130,STORY,STORY-0020,AC-ISSUE-0130-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0130,STORY,STORY-0020,AC-ISSUE-0130-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0131,STORY,STORY-0021,AC-ISSUE-0131-01,Todos os slices vinculados estão concluídos no mesmo baseline candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0131,STORY,STORY-0021,AC-ISSUE-0131-02,Cobertura requisito→história permanece integral e sem duplicação normativa.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0131,STORY,STORY-0021,AC-ISSUE-0131-03,Contratos e outputs dos slices integram sem colisão ou implementação redundante.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0131,STORY,STORY-0021,AC-ISSUE-0131-04,Reviewer registra riscos residuais e libera dependentes.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0132,STORY,STORY-0022,AC-ISSUE-0132-01,Todos os slices vinculados estão concluídos no mesmo baseline candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0132,STORY,STORY-0022,AC-ISSUE-0132-02,Cobertura requisito→história permanece integral e sem duplicação normativa.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0132,STORY,STORY-0022,AC-ISSUE-0132-03,Contratos e outputs dos slices integram sem colisão ou implementação redundante.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0132,STORY,STORY-0022,AC-ISSUE-0132-04,Reviewer registra riscos residuais e libera dependentes.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0133,STORY,STORY-0023,AC-ISSUE-0133-01,"O resultado de “migrations, CI, secret/dependency scan e telemetria mínima” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0133,STORY,STORY-0023,AC-ISSUE-0133-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0133,STORY,STORY-0023,AC-ISSUE-0133-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0133,STORY,STORY-0023,AC-ISSUE-0133-04,"A automação é idempotente, suporta dry-run quando destrutiva e falha com diagnóstico acionável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0134,STORY,STORY-0024,AC-ISSUE-0134-01,"O resultado de “migrations, CI, secret/dependency scan e telemetria mínima” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-BEX-001/REQ-BEX-006/REQ-FS1-006,ADR-003/ADR-006/ADR-007/ADR-008/ADR-038/ADR-039/ADR-045,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0134,STORY,STORY-0024,AC-ISSUE-0134-02,"Os requisitos REQ-BEX-001, REQ-BEX-006, REQ-FS1-006 possuem evidência explícita no commit candidato.",DIRECT_REQUIREMENT,REQ-BEX-001/REQ-BEX-006/REQ-FS1-006,ADR-003/ADR-006/ADR-007/ADR-008/ADR-038/ADR-039/ADR-045,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0134,STORY,STORY-0024,AC-ISSUE-0134-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-038/ADR-039/ADR-045,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0134,STORY,STORY-0024,AC-ISSUE-0134-04,A integração não duplica regra de negócio nem cria dependência cíclica entre módulos.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-038/ADR-039/ADR-045,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0135,STORY,STORY-0025,AC-ISSUE-0135-01,"O resultado de “migrations, CI, secret/dependency scan e telemetria mínima” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0135,STORY,STORY-0025,AC-ISSUE-0135-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0135,STORY,STORY-0025,AC-ISSUE-0135-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0135,STORY,STORY-0025,AC-ISSUE-0135-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0136,STORY,STORY-0026,AC-ISSUE-0136-01,"O resultado de “catálogo de conhecimento técnico e decomposição das capacidades de processamento” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0136,STORY,STORY-0026,AC-ISSUE-0136-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0136,STORY,STORY-0026,AC-ISSUE-0136-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0136,STORY,STORY-0026,AC-ISSUE-0136-04,"Schemas, estados, compatibilidade e autoridade de dados estão versionados e revisados pelo Arquiteto.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0137,STORY,STORY-0027,AC-ISSUE-0137-01,"O resultado de “catálogo de conhecimento técnico e decomposição das capacidades de processamento” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-AI-007/REQ-TST-001,ADR-003/ADR-006/ADR-007/ADR-008/ADR-051/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0137,STORY,STORY-0027,AC-ISSUE-0137-02,"Os requisitos REQ-AI-007, REQ-TST-001 possuem evidência explícita no commit candidato.",DIRECT_REQUIREMENT,REQ-AI-007/REQ-TST-001,ADR-003/ADR-006/ADR-007/ADR-008/ADR-051/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0137,STORY,STORY-0027,AC-ISSUE-0137-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-051/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0137,STORY,STORY-0027,AC-ISSUE-0137-04,A fundação executa localmente e em CI pelos mesmos comandos reproduzíveis.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-051/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0138,STORY,STORY-0028,AC-ISSUE-0138-01,"O resultado de “catálogo de conhecimento técnico e decomposição das capacidades de processamento” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0138,STORY,STORY-0028,AC-ISSUE-0138-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0138,STORY,STORY-0028,AC-ISSUE-0138-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0138,STORY,STORY-0028,AC-ISSUE-0138-04,"A automação é idempotente, suporta dry-run quando destrutiva e falha com diagnóstico acionável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0139,STORY,STORY-0029,AC-ISSUE-0139-01,"O resultado de “catálogo de conhecimento técnico e decomposição das capacidades de processamento” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0139,STORY,STORY-0029,AC-ISSUE-0139-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0139,STORY,STORY-0029,AC-ISSUE-0139-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0139,STORY,STORY-0029,AC-ISSUE-0139-04,A integração não duplica regra de negócio nem cria dependência cíclica entre módulos.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0140,STORY,STORY-0030,AC-ISSUE-0140-01,"O resultado de “catálogo de conhecimento técnico e decomposição das capacidades de processamento” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0140,STORY,STORY-0030,AC-ISSUE-0140-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0140,STORY,STORY-0030,AC-ISSUE-0140-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0140,STORY,STORY-0030,AC-ISSUE-0140-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0141,STORY,STORY-0031,AC-ISSUE-0141-01,"O resultado de “LICENSE, CITATION.cff, contribuição, DCO/CLA e gate de publicação definidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0141,STORY,STORY-0031,AC-ISSUE-0141-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0141,STORY,STORY-0031,AC-ISSUE-0141-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0141,STORY,STORY-0031,AC-ISSUE-0141-04,"Schemas, estados, compatibilidade e autoridade de dados estão versionados e revisados pelo Arquiteto.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0142,STORY,STORY-0032,AC-ISSUE-0142-01,"O resultado de “LICENSE, CITATION.cff, contribuição, DCO/CLA e gate de publicação definidos” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-CIT-001/REQ-EPIC-042/REQ-OSS-001/REQ-PUB-002,ADR-002/ADR-003/ADR-006/ADR-007/ADR-008/ADR-037/ADR-056/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0142,STORY,STORY-0032,AC-ISSUE-0142-02,"Os requisitos REQ-CIT-001, REQ-EPIC-042, REQ-OSS-001, REQ-PUB-002 possuem evidência explícita no commit candidato.",DIRECT_REQUIREMENT,REQ-CIT-001/REQ-EPIC-042/REQ-OSS-001/REQ-PUB-002,ADR-002/ADR-003/ADR-006/ADR-007/ADR-008/ADR-037/ADR-056/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0142,STORY,STORY-0032,AC-ISSUE-0142-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-006/ADR-007/ADR-008/ADR-037/ADR-056/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0142,STORY,STORY-0032,AC-ISSUE-0142-04,A fundação executa localmente e em CI pelos mesmos comandos reproduzíveis.,ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-006/ADR-007/ADR-008/ADR-037/ADR-056/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0143,STORY,STORY-0033,AC-ISSUE-0143-01,"O resultado de “LICENSE, CITATION.cff, contribuição, DCO/CLA e gate de publicação definidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0143,STORY,STORY-0033,AC-ISSUE-0143-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0143,STORY,STORY-0033,AC-ISSUE-0143-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0143,STORY,STORY-0033,AC-ISSUE-0143-04,"A automação é idempotente, suporta dry-run quando destrutiva e falha com diagnóstico acionável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0144,STORY,STORY-0034,AC-ISSUE-0144-01,"O resultado de “LICENSE, CITATION.cff, contribuição, DCO/CLA e gate de publicação definidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0144,STORY,STORY-0034,AC-ISSUE-0144-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0144,STORY,STORY-0034,AC-ISSUE-0144-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0144,STORY,STORY-0034,AC-ISSUE-0144-04,A integração não duplica regra de negócio nem cria dependência cíclica entre módulos.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0145,STORY,STORY-0035,AC-ISSUE-0145-01,"O resultado de “LICENSE, CITATION.cff, contribuição, DCO/CLA e gate de publicação definidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0145,STORY,STORY-0035,AC-ISSUE-0145-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0145,STORY,STORY-0035,AC-ISSUE-0145-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0145,STORY,STORY-0035,AC-ISSUE-0145-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0146,STORY,STORY-0036,AC-ISSUE-0146-01,"O resultado de “contas locais, bootstrap único, sessões, tokens e adapter OIDC” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-AUTH-IMPL-007,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-031,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0146,STORY,STORY-0036,AC-ISSUE-0146-02,Os requisitos REQ-AUTH-IMPL-007 possuem evidência explícita no commit candidato.,DIRECT_REQUIREMENT,REQ-AUTH-IMPL-007,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-031,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0146,STORY,STORY-0036,AC-ISSUE-0146-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-031,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0146,STORY,STORY-0036,AC-ISSUE-0146-04,"Permissões, transições e exceções são explícitas e aplicadas server-side.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-031,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0147,STORY,STORY-0037,AC-ISSUE-0147-01,Todos os slices vinculados estão concluídos no mesmo baseline candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0147,STORY,STORY-0037,AC-ISSUE-0147-02,Cobertura requisito→história permanece integral e sem duplicação normativa.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0147,STORY,STORY-0037,AC-ISSUE-0147-03,Contratos e outputs dos slices integram sem colisão ou implementação redundante.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0147,STORY,STORY-0037,AC-ISSUE-0147-04,Reviewer registra riscos residuais e libera dependentes.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
