issue_id,type,status,epic_id,sprint,bounded_context,bounded_context_name,owner_role,file,governing_adrs,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
ISSUE-0043,Epic delivery envelope,planned,EPIC-043,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,ISSUE-0043-release-documentada-com-rollback-e-suporte.md,ADR-001/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-014/ADR-016/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-053,AC-ISSUE-0043-01/AC-ISSUE-0043-02/AC-ISSUE-0043-03/AC-ISSUE-0043-04/AC-ISSUE-0043-05/AC-ISSUE-0043-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0044,Epic delivery envelope,planned,EPIC-044,SPRINT-005,BC-006,Georreferenciamento,Geoprocessamento,ISSUE-0044-outputprofile-cog-canonico-preservacao-de-resolucao-e-validacao-da-gra.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-025/ADR-041/ADR-042/ADR-043/ADR-049,AC-ISSUE-0044-01/AC-ISSUE-0044-02/AC-ISSUE-0044-03/AC-ISSUE-0044-04/AC-ISSUE-0044-05/AC-ISSUE-0044-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0045,Epic delivery envelope,planned,EPIC-045,SPRINT-005,BC-006,Georreferenciamento,Geoprocessamento,ISSUE-0045-mascara-analitica-adaptativa-preview-correcao-area-util-separada-da-sa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-040/ADR-041/ADR-042/ADR-043/ADR-055,AC-ISSUE-0045-01/AC-ISSUE-0045-02/AC-ISSUE-0045-03/AC-ISSUE-0045-04/AC-ISSUE-0045-05/AC-ISSUE-0045-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0046,Epic delivery envelope,planned,EPIC-046,SPRINT-005,BC-013,"Artifacts, Proveniência e Lifecycle",Geoprocessamento,ISSUE-0046-artifactset-imutavel-staging-e-publicacao-atomica.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-023/ADR-040/ADR-041/ADR-042/ADR-043/ADR-049,AC-ISSUE-0046-01/AC-ISSUE-0046-02/AC-ISSUE-0046-03/AC-ISSUE-0046-04/AC-ISSUE-0046-05/AC-ISSUE-0046-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0047,Epic delivery envelope,planned,EPIC-047,SPRINT-005,BC-006,Georreferenciamento,Geoprocessamento,ISSUE-0047-matching-coarse-to-fine-tiles-reconciliacao-de-coordenadas-e-refinamen.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-044,AC-ISSUE-0047-01/AC-ISSUE-0047-02/AC-ISSUE-0047-03/AC-ISSUE-0047-04/AC-ISSUE-0047-05/AC-ISSUE-0047-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0048,Epic delivery envelope,planned,EPIC-048,SPRINT-005,BC-006,Georreferenciamento,Geoprocessamento,ISSUE-0048-extracao-opcional-de-metadados-marginais-com-confianca-revisao-e-linea.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-040/ADR-041/ADR-042/ADR-043,AC-ISSUE-0048-01/AC-ISSUE-0048-02/AC-ISSUE-0048-03/AC-ISSUE-0048-04/AC-ISSUE-0048-05/AC-ISSUE-0048-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0049,Epic delivery envelope,planned,EPIC-049,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,ISSUE-0049-lineage-normalizado-manifestos-e-bundle-de-reproducao-sob-demanda.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-016/ADR-018/ADR-025/ADR-030/ADR-031/ADR-032/ADR-038/ADR-047/ADR-048/ADR-052/ADR-053,AC-ISSUE-0049-01/AC-ISSUE-0049-02/AC-ISSUE-0049-03/AC-ISSUE-0049-04/AC-ISSUE-0049-05/AC-ISSUE-0049-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0050,Epic delivery envelope,planned,EPIC-050,SPRINT-006,BC-009,Recuperação Assistida por IA e Governança de Modelos,Geoprocessamento,ISSUE-0050-registry-de-matchers-classicos-ia-escalonamento-explicavel-licencas-ma.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-017/ADR-030/ADR-033/ADR-037/ADR-038/ADR-041/ADR-042/ADR-043/ADR-046/ADR-051/ADR-052/ADR-053/ADR-055,AC-ISSUE-0050-01/AC-ISSUE-0050-02/AC-ISSUE-0050-03/AC-ISSUE-0050-04/AC-ISSUE-0050-05/AC-ISSUE-0050-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0051,Epic delivery envelope,planned,EPIC-051,SPRINT-006,BC-006,Georreferenciamento,Geoprocessamento,ISSUE-0051-estimadores-usac-magsac-ransac-explicitos-calibracao-proveniencia-e-te.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-045,AC-ISSUE-0051-01/AC-ISSUE-0051-02/AC-ISSUE-0051-03/AC-ISSUE-0051-04/AC-ISSUE-0051-05/AC-ISSUE-0051-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0052,Epic delivery envelope,planned,EPIC-052,SPRINT-006,BC-006,Georreferenciamento,Geoprocessamento,ISSUE-0052-selecao-de-gcps-por-cobertura-qualidade-diversidade-exportando-pontos-.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-048,AC-ISSUE-0052-01/AC-ISSUE-0052-02/AC-ISSUE-0052-03/AC-ISSUE-0052-04/AC-ISSUE-0052-05/AC-ISSUE-0052-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0053,Epic delivery envelope,planned,EPIC-053,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0053-grafo-de-referencias-verificadas-componentes-desconectados-invalidacao.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-040/ADR-041/ADR-042/ADR-043,AC-ISSUE-0053-01/AC-ISSUE-0053-02/AC-ISSUE-0053-03/AC-ISSUE-0053-04/AC-ISSUE-0053-05/AC-ISSUE-0053-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0054,Epic delivery envelope,planned,EPIC-054,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0054-componentes-provisorios-multimodais-scores-versionados-preview-e-corre.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0054-01/AC-ISSUE-0054-02/AC-ISSUE-0054-03/AC-ISSUE-0054-04/AC-ISSUE-0054-05/AC-ISSUE-0054-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0055,Epic delivery envelope,planned,EPIC-055,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0055-recuperacao-progressiva-de-vizinhos-com-candidate-budget-telemetria-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-040/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0055-01/AC-ISSUE-0055-02/AC-ISSUE-0055-03/AC-ISSUE-0055-04/AC-ISSUE-0055-05/AC-ISSUE-0055-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0056,Epic delivery envelope,planned,EPIC-056,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0056-maquina-de-estados-de-arestas-evidencia-direta-lineage-e-sgv-independe.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-040/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0056-01/AC-ISSUE-0056-02/AC-ISSUE-0056-03/AC-ISSUE-0056-04/AC-ISSUE-0056-05/AC-ISSUE-0056-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0057,Epic delivery envelope,planned,EPIC-057,SPRINT-006,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,ISSUE-0057-resultados-por-componente-sucesso-parcial-explicito-retry-por-subconju.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-039/ADR-041/ADR-042/ADR-043,AC-ISSUE-0057-01/AC-ISSUE-0057-02/AC-ISSUE-0057-03/AC-ISSUE-0057-04/AC-ISSUE-0057-05/AC-ISSUE-0057-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0058,Epic delivery envelope,planned,EPIC-058,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0058-gateway-por-capacidades-adapters-stac-api-oficial-testes-de-contrato-a.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-042/ADR-043/ADR-047/ADR-049/ADR-052,AC-ISSUE-0058-01/AC-ISSUE-0058-02/AC-ISSUE-0058-03/AC-ISSUE-0058-04/AC-ISSUE-0058-05/AC-ISSUE-0058-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0059,Epic delivery envelope,planned,EPIC-059,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0059-busca-espaciotemporal-guiada-ranking-explicavel-incerteza-e-expansao-l.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0059-01/AC-ISSUE-0059-02/AC-ISSUE-0059-03/AC-ISSUE-0059-04/AC-ISSUE-0059-05/AC-ISSUE-0059-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0060,Epic delivery envelope,planned,EPIC-060,SPRINT-006,BC-005,Descoberta e Aquisição de Referências,Geoprocessamento,ISSUE-0060-policy-de-aquisicao-no-processingplan-preview-consentimento-e-bloqueio.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0060-01/AC-ISSUE-0060-02/AC-ISSUE-0060-03/AC-ISSUE-0060-04/AC-ISSUE-0060-05/AC-ISSUE-0060-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0061,Epic delivery envelope,planned,EPIC-061,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,ISSUE-0061-cache-enderecado-por-conteudo-deduplicacao-quotas-retention-licenca-gc.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016/ADR-030/ADR-031/ADR-032/ADR-047,AC-ISSUE-0061-01/AC-ISSUE-0061-02/AC-ISSUE-0061-03/AC-ISSUE-0061-04/AC-ISSUE-0061-05/AC-ISSUE-0061-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0062,Epic delivery envelope,planned,EPIC-062,SPRINT-009,BC-011,Revisão e Correção,Frontend,ISSUE-0062-workspace-visual-assistido-correctionsets-nova-tentativa-comparacao-e-.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-048,AC-ISSUE-0062-01/AC-ISSUE-0062-02/AC-ISSUE-0062-03/AC-ISSUE-0062-04/AC-ISSUE-0062-05/AC-ISSUE-0062-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0063,Epic delivery envelope,planned,EPIC-063,SPRINT-006,BC-011,Revisão e Correção,Geoprocessamento,ISSUE-0063-modelo-tipado-versionado-de-gcps-lifecycle-proveniencia-e-round-trip-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-048,AC-ISSUE-0063-01/AC-ISSUE-0063-02/AC-ISSUE-0063-03/AC-ISSUE-0063-04/AC-ISSUE-0063-05/AC-ISSUE-0063-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0064,Epic delivery envelope,planned,EPIC-064,SPRINT-009,BC-011,Revisão e Correção,Frontend,ISSUE-0064-fila-de-revisao-explicavel-filtros-priorizacao-impacto-em-descendentes.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-048,AC-ISSUE-0064-01/AC-ISSUE-0064-02/AC-ISSUE-0064-03/AC-ISSUE-0064-04/AC-ISSUE-0064-05/AC-ISSUE-0064-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0065,Epic delivery envelope,planned,EPIC-065,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,ISSUE-0065-taxonomia-de-retry-tecnico-orcamento-backoff-idempotencia-e-planvarian.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-016/ADR-033/ADR-034/ADR-037/ADR-038/ADR-039/ADR-040/ADR-046,AC-ISSUE-0065-01/AC-ISSUE-0065-02/AC-ISSUE-0065-03/AC-ISSUE-0065-04/AC-ISSUE-0065-05/AC-ISSUE-0065-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0066,Epic delivery envelope,planned,EPIC-066,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,ISSUE-0066-checkpoints-canonicos-manifests-de-compatibilidade-retomada-e-lifecycl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-016/ADR-033/ADR-034/ADR-037/ADR-038/ADR-039/ADR-040/ADR-046/ADR-048,AC-ISSUE-0066-01/AC-ISSUE-0066-02/AC-ISSUE-0066-03/AC-ISSUE-0066-04/AC-ISSUE-0066-05/AC-ISSUE-0066-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0067,Epic delivery envelope,planned,EPIC-067,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,ISSUE-0067-cancelamento-cooperativo-supervisao-de-subprocessos-contencao-e-reconc.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-016/ADR-033/ADR-034/ADR-037/ADR-038/ADR-039/ADR-040/ADR-046,AC-ISSUE-0067-01/AC-ISSUE-0067-02/AC-ISSUE-0067-03/AC-ISSUE-0067-04/AC-ISSUE-0067-05/AC-ISSUE-0067-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0068,Epic delivery envelope,planned,EPIC-068,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,ISSUE-0068-concorrencia-escalonamento-e-isolamento.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-016/ADR-033/ADR-034/ADR-037/ADR-038/ADR-039/ADR-040/ADR-046,AC-ISSUE-0068-01/AC-ISSUE-0068-02/AC-ISSUE-0068-03/AC-ISSUE-0068-04/AC-ISSUE-0068-05/AC-ISSUE-0068-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0069,Epic delivery envelope,planned,EPIC-069,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,ISSUE-0069-observabilidade-slos-e-diagnostico-do-scheduler.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-016/ADR-030/ADR-033/ADR-034/ADR-037/ADR-038/ADR-039/ADR-040/ADR-046,AC-ISSUE-0069-01/AC-ISSUE-0069-02/AC-ISSUE-0069-03/AC-ISSUE-0069-04/AC-ISSUE-0069-05/AC-ISSUE-0069-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0070,Epic delivery envelope,planned,EPIC-070,SPRINT-010,BC-012,"Resultados, Diagnósticos e Exportação",Backend,ISSUE-0070-snapshots-imutaveis-regra-de-resultado-vigente-e-comparacao-entre-cicl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016,AC-ISSUE-0070-01/AC-ISSUE-0070-02/AC-ISSUE-0070-03/AC-ISSUE-0070-04/AC-ISSUE-0070-05/AC-ISSUE-0070-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0071,Epic delivery envelope,planned,EPIC-071,SPRINT-011,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,ISSUE-0071-backupset-coordenado-manifests-checksums-watermark-e-policies-de-inclu.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-025/ADR-030/ADR-031/ADR-032/ADR-035,AC-ISSUE-0071-01/AC-ISSUE-0071-02/AC-ISSUE-0071-03/AC-ISSUE-0071-04/AC-ISSUE-0071-05/AC-ISSUE-0071-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0072,Epic delivery envelope,planned,EPIC-072,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",DevOps,ISSUE-0072-restore-drills-isolados-evidencias-rpo-rto-e-runbook-executavel.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-025/ADR-027/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-035,AC-ISSUE-0072-01/AC-ISSUE-0072-02/AC-ISSUE-0072-03/AC-ISSUE-0072-04/AC-ISSUE-0072-05/AC-ISSUE-0072-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0073,Epic delivery envelope,planned,EPIC-073,SPRINT-011,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,ISSUE-0073-retentionpolicy-por-classe-estado-dependencia-holds-e-preview-de-impac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-016/ADR-030/ADR-031/ADR-032/ADR-053,AC-ISSUE-0073-01/AC-ISSUE-0073-02/AC-ISSUE-0073-03/AC-ISSUE-0073-04/AC-ISSUE-0073-05/AC-ISSUE-0073-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0074,Epic delivery envelope,planned,EPIC-074,SPRINT-011,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,ISSUE-0074-gc-reference-aware-tombstone-quarentena-periodo-de-graca-e-reconciliac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-030/ADR-031/ADR-032,AC-ISSUE-0074-01/AC-ISSUE-0074-02/AC-ISSUE-0074-03/AC-ISSUE-0074-04/AC-ISSUE-0074-05/AC-ISSUE-0074-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0075,Epic delivery envelope,planned,EPIC-075,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",DevOps,ISSUE-0075-canal-append-only-de-auditoria-particionamento-digests-consulta-e-expo.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-035/ADR-039/ADR-055,AC-ISSUE-0075-01/AC-ISSUE-0075-02/AC-ISSUE-0075-03/AC-ISSUE-0075-04/AC-ISSUE-0075-05/AC-ISSUE-0075-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0076,Epic delivery envelope,planned,EPIC-076,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",Security,ISSUE-0076-catalogo-de-campos-redaction-centralizada-testes-de-vazamento-e-bundle.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-016/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-053/ADR-055,AC-ISSUE-0076-01/AC-ISSUE-0076-02/AC-ISSUE-0076-03/AC-ISSUE-0076-04/AC-ISSUE-0076-05/AC-ISSUE-0076-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0077,Epic delivery envelope,planned,EPIC-077,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",DevOps,ISSUE-0077-budgets-de-cardinalidade-sampling-retencao-por-sinal-e-dashboards-de-p.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-054,AC-ISSUE-0077-01/AC-ISSUE-0077-02/AC-ISSUE-0077-03/AC-ISSUE-0077-04/AC-ISSUE-0077-05/AC-ISSUE-0077-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0078,Epic delivery envelope,planned,EPIC-078,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",Security,ISSUE-0078-contrato-de-secrets-setup-permissoes-rotacao-recuperacao-e-adapters-op.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-016/ADR-023/ADR-024/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-040/ADR-045,AC-ISSUE-0078-01/AC-ISSUE-0078-02/AC-ISSUE-0078-03/AC-ISSUE-0078-04/AC-ISSUE-0078-05/AC-ISSUE-0078-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0079,Epic delivery envelope,planned,EPIC-079,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",DevOps,ISSUE-0079-ingress-unico-tls-redes-privadas-limites-e-testes-de-exposicao-de-port.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034,AC-ISSUE-0079-01/AC-ISSUE-0079-02/AC-ISSUE-0079-03/AC-ISSUE-0079-04/AC-ISSUE-0079-05/AC-ISSUE-0079-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0080,Epic delivery envelope,planned,EPIC-080,SPRINT-011,BC-015,"Release, Instalação e Supply Chain",Security,ISSUE-0080-lockfiles-pins-por-digest-sha-scanners-sbom-assinatura-oci-attestation.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-016/ADR-024/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-052,AC-ISSUE-0080-01/AC-ISSUE-0080-02/AC-ISSUE-0080-03/AC-ISSUE-0080-04/AC-ISSUE-0080-05/AC-ISSUE-0080-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0081,Epic delivery envelope,planned,EPIC-081,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,ISSUE-0081-orquestrador-de-upgrade-preflight-migrations-explicitas-health-smoke-t.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-016/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-035,AC-ISSUE-0081-01/AC-ISSUE-0081-02/AC-ISSUE-0081-03/AC-ISSUE-0081-04/AC-ISSUE-0081-05/AC-ISSUE-0081-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0082,Epic delivery envelope,planned,EPIC-082,SPRINT-002,BC-014,"Operações, Auditoria e Suporte",Backend,ISSUE-0082-preflight-de-hardware-e-executionprofiles-cpu-gpu-hibrido-integrados-a.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-030/ADR-031/ADR-032/ADR-037/ADR-053,AC-ISSUE-0082-01/AC-ISSUE-0082-02/AC-ISSUE-0082-03/AC-ISSUE-0082-04/AC-ISSUE-0082-05/AC-ISSUE-0082-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0083,Epic delivery envelope,planned,EPIC-083,SPRINT-011,BC-014,"Operações, Auditoria e Suporte",DevOps,ISSUE-0083-modos-offline-restricted-connected-egress-enforcement-mirrors-e-testes.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-052,AC-ISSUE-0083-01/AC-ISSUE-0083-02/AC-ISSUE-0083-03/AC-ISSUE-0083-04/AC-ISSUE-0083-05/AC-ISSUE-0083-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0084,Epic delivery envelope,planned,EPIC-084,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,ISSUE-0084-ux-guiada-de-ia-explicacao-do-plano-capacidades-instaladas-bloqueadas-.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-014,AC-ISSUE-0084-01/AC-ISSUE-0084-02/AC-ISSUE-0084-03/AC-ISSUE-0084-04/AC-ISSUE-0084-05/AC-ISSUE-0084-06,PASS,PASS,PASS,PASS,HIGH
ISSUE-0085,Epic delivery envelope,planned,EPIC-085,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,ISSUE-0085-definicao-e-automacao-de-milestones-internal-alpha-beta-1-0-evidencias.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-016/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-037,AC-ISSUE-0085-01/AC-ISSUE-0085-02/AC-ISSUE-0085-03/AC-ISSUE-0085-04/AC-ISSUE-0085-05/AC-ISSUE-0085-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0086,Epic delivery envelope,planned,EPIC-086,SPRINT-001,BC-001,Governança de Engenharia e Entrega,Tech Lead,ISSUE-0086-walking-skeleton-frontendapipostgresqlrabbitmq-celeryworkerartefato-di.md,ADR-002/ADR-003/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-014/ADR-033/ADR-034/ADR-035/ADR-057,AC-ISSUE-0086-01/AC-ISSUE-0086-02/AC-ISSUE-0086-03/AC-ISSUE-0086-04/AC-ISSUE-0086-05/AC-ISSUE-0086-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0087,Epic delivery envelope,planned,EPIC-087,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,ISSUE-0087-baseline-operacional-vertical-privado-com-escopo-da-delivery-plan-e-ev.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-016/ADR-030/ADR-031/ADR-032/ADR-033/ADR-034/ADR-057,AC-ISSUE-0087-01/AC-ISSUE-0087-02/AC-ISSUE-0087-03/AC-ISSUE-0087-04/AC-ISSUE-0087-05/AC-ISSUE-0087-06,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0088,Epic delivery envelope,planned,EPIC-088,SPRINT-011,BC-009,Recuperação Assistida por IA e Governança de Modelos,IA,ISSUE-0088-namespace-experimental-labs-registry-separado-modelpacks-isolados-e-bl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-051/ADR-052/ADR-053,AC-ISSUE-0088-01/AC-ISSUE-0088-02/AC-ISSUE-0088-03/AC-ISSUE-0088-04/AC-ISSUE-0088-05/AC-ISSUE-0088-06,PASS,PASS,PASS,PASS,CRITICAL
