story_id,issue_id,task_id,epic_id,sprint,domain,bounded_context,bounded_context_name,type,status,role,title,dependencies,requirements,file,governing_adrs,requirement_basis,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
STORY-0042,ISSUE-0152,TASK-0042,EPIC-009,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Backend,Consolidar slices e liberar integração: usuários e papéis da instância,STORY-0714/STORY-0715,,STORY-0042-ISSUE-0152-implementar-dominio-e-persistencia-usuarios-e-papeis-da-instancia.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0152-01/AC-ISSUE-0152-02/AC-ISSUE-0152-03/AC-ISSUE-0152-04,PASS,PASS,PASS,PASS,HIGH
STORY-0043,ISSUE-0153,TASK-0043,EPIC-009,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Frontend,Expor administração e fluxos de uso: usuários e papéis da instância,STORY-0041,,STORY-0043-ISSUE-0153-expor-administracao-e-fluxos-de-uso-usuarios-e-papeis-da-instancia.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016,DERIVED_CONTROL,AC-ISSUE-0153-01/AC-ISSUE-0153-02/AC-ISSUE-0153-03/AC-ISSUE-0153-04,PASS,PASS,PASS,PASS,HIGH
STORY-0044,ISSUE-0154,TASK-0044,EPIC-009,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Security,"Validar ameaças, autorização e falhas: usuários e papéis da instância",STORY-0042/STORY-0043,,STORY-0044-ISSUE-0154-validar-ameacas-autorizacao-e-falhas-usuarios-e-papeis-da-instancia.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0154-01/AC-ISSUE-0154-02/AC-ISSUE-0154-03/AC-ISSUE-0154-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0045,ISSUE-0155,TASK-0045,EPIC-009,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Reviewer,Executar QA e auditoria final: usuários e papéis da instância,STORY-0044,,STORY-0045-ISSUE-0155-executar-qa-e-auditoria-final-usuarios-e-papeis-da-instancia.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0155-01/AC-ISSUE-0155-02/AC-ISSUE-0155-03/AC-ISSUE-0155-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0046,ISSUE-0156,TASK-0046,EPIC-010,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Arquiteto,"Definir política, estados e contratos: autorização por projeto, operação, artefato e caminho",STORY-0045,REQ-AUTH-IMPL-007,STORY-0046-ISSUE-0156-definir-politica-estados-e-contratos-autorizacao-por-projeto-operacao-arte.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-031/ADR-055,MIXED,AC-ISSUE-0156-01/AC-ISSUE-0156-02/AC-ISSUE-0156-03/AC-ISSUE-0156-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0047,ISSUE-0157,TASK-0047,EPIC-010,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Backend,"Consolidar slices e liberar integração: autorização por projeto, operação, artefato e caminho",STORY-0716/STORY-0717,,STORY-0047-ISSUE-0157-implementar-dominio-e-persistencia-autorizacao-por-projeto-operacao-artefa.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-055,DERIVED_CONTROL,AC-ISSUE-0157-01/AC-ISSUE-0157-02/AC-ISSUE-0157-03/AC-ISSUE-0157-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0048,ISSUE-0158,TASK-0048,EPIC-010,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Frontend,"Expor administração e fluxos de uso: autorização por projeto, operação, artefato e caminho",STORY-0046,,STORY-0048-ISSUE-0158-expor-administracao-e-fluxos-de-uso-autorizacao-por-projeto-operacao-artef.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-055,DERIVED_CONTROL,AC-ISSUE-0158-01/AC-ISSUE-0158-02/AC-ISSUE-0158-03/AC-ISSUE-0158-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0049,ISSUE-0159,TASK-0049,EPIC-010,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Security,"Validar ameaças, autorização e falhas: autorização por projeto, operação, artefato e caminho",STORY-0047/STORY-0048,,STORY-0049-ISSUE-0159-validar-ameacas-autorizacao-e-falhas-autorizacao-por-projeto-operacao-arte.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032/ADR-055,DERIVED_CONTROL,AC-ISSUE-0159-01/AC-ISSUE-0159-02/AC-ISSUE-0159-03/AC-ISSUE-0159-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0050,ISSUE-0160,TASK-0050,EPIC-010,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Reviewer,"Executar QA e auditoria final: autorização por projeto, operação, artefato e caminho",STORY-0049,,STORY-0050-ISSUE-0160-executar-qa-e-auditoria-final-autorizacao-por-projeto-operacao-artefato-e.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-055,DERIVED_CONTROL,AC-ISSUE-0160-01/AC-ISSUE-0160-02/AC-ISSUE-0160-03/AC-ISSUE-0160-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0051,ISSUE-0161,TASK-0051,EPIC-011,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Arquiteto,"Definir política, estados e contratos: limites, idempotência, audit log e controles administrativos",STORY-0050,REQ-AUD-001/REQ-AUTH-IMPL-007/REQ-RUNTIME-010,STORY-0051-ISSUE-0161-definir-politica-estados-e-contratos-limites-idempotencia-audit-log-e-cont.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-017/ADR-031/ADR-055,MIXED,AC-ISSUE-0161-01/AC-ISSUE-0161-02/AC-ISSUE-0161-03/AC-ISSUE-0161-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0052,ISSUE-0162,TASK-0052,EPIC-011,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Backend,"Implementar domínio e persistência: limites, idempotência, audit log e controles administrativos",STORY-0051,REQ-AUTH-IMPL-001/REQ-AUTH-IMPL-002/REQ-AUTH-IMPL-003/REQ-AUTH-IMPL-004/REQ-AUTH-IMPL-005/REQ-AUTH-IMPL-006/REQ-AUTH-IMPL-008/REQ-AUTH-IMPL-009/REQ-AUTH-IMPL-010/REQ-RUNTIME-006,STORY-0052-ISSUE-0162-implementar-dominio-e-persistencia-limites-idempotencia-audit-log-e-contro.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-021/ADR-028/ADR-029/ADR-031/ADR-055,MIXED,AC-ISSUE-0162-01/AC-ISSUE-0162-02/AC-ISSUE-0162-03/AC-ISSUE-0162-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0053,ISSUE-0163,TASK-0053,EPIC-011,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Frontend,"Expor administração e fluxos de uso: limites, idempotência, audit log e controles administrativos",STORY-0051,REQ-RUNTIME-007,STORY-0053-ISSUE-0163-expor-administracao-e-fluxos-de-uso-limites-idempotencia-audit-log-e-contr.md,ADR-002/ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016,MIXED,AC-ISSUE-0163-01/AC-ISSUE-0163-02/AC-ISSUE-0163-03/AC-ISSUE-0163-04,PASS,PASS,PASS,PASS,HIGH
STORY-0054,ISSUE-0164,TASK-0054,EPIC-011,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Security,"Validar ameaças, autorização e falhas: limites, idempotência, audit log e controles administrativos",STORY-0052/STORY-0053,,STORY-0054-ISSUE-0164-validar-ameacas-autorizacao-e-falhas-limites-idempotencia-audit-log-e-cont.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0164-01/AC-ISSUE-0164-02/AC-ISSUE-0164-03/AC-ISSUE-0164-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0055,ISSUE-0165,TASK-0055,EPIC-011,SPRINT-002,PLT,BC-002,Identidade e Controle de Acesso,Story,planned,Reviewer,"Executar QA e auditoria final: limites, idempotência, audit log e controles administrativos",STORY-0054,,STORY-0055-ISSUE-0165-executar-qa-e-auditoria-final-limites-idempotencia-audit-log-e-controles-a.md,ADR-003/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0165-01/AC-ISSUE-0165-02/AC-ISSUE-0165-03/AC-ISSUE-0165-04,PASS,PASS,PASS,PASS,MEDIUM
STORY-0056,ISSUE-0166,TASK-0056,EPIC-012,SPRINT-002,DAT,BC-003,"Projetos, Workspace e Assets",Story,planned,Arquiteto,"Definir modelo, invariantes e contratos de dados: raízes de workspace, API de navegação segura, catálogo, hashes e lineage",STORY-0025/STORY-0050,REQ-DBSCHEMA-001/REQ-DBSCHEMA-005/REQ-DBSCHEMA-007/REQ-DBSCHEMA-008/REQ-RUN-001/REQ-RUN-006/REQ-RUN-008/REQ-RUN-010/REQ-RUNTIME-005,STORY-0056-ISSUE-0166-definir-modelo-invariantes-e-contratos-de-dados-raizes-de-workspace-api-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-013/ADR-014/ADR-015/ADR-016/ADR-017/ADR-019/ADR-023/ADR-025/ADR-026/ADR-040/ADR-041/ADR-055,MIXED,AC-ISSUE-0166-01/AC-ISSUE-0166-02/AC-ISSUE-0166-03/AC-ISSUE-0166-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0057,ISSUE-0167,TASK-0057,EPIC-012,SPRINT-002,DAT,BC-003,"Projetos, Workspace e Assets",Story,planned,Backend,"Consolidar slices e liberar integração: raízes de workspace, API de navegação segura, catálogo, hashes e lineage",STORY-0718/STORY-0719/STORY-0720,,STORY-0057-ISSUE-0167-implementar-persistencia-e-migrations-raizes-de-workspace-api-de-navegacao.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-013/ADR-014/ADR-015/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023/ADR-025/ADR-026/ADR-055,DERIVED_CONTROL,AC-ISSUE-0167-01/AC-ISSUE-0167-02/AC-ISSUE-0167-03/AC-ISSUE-0167-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0058,ISSUE-0168,TASK-0058,EPIC-012,SPRINT-002,DAT,BC-003,"Projetos, Workspace e Assets",Story,planned,Backend,"Implementar armazenamento e lifecycle: raízes de workspace, API de navegação segura, catálogo, hashes e lineage",STORY-0056,,STORY-0058-ISSUE-0168-implementar-armazenamento-e-lifecycle-raizes-de-workspace-api-de-navegacao.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-013/ADR-014/ADR-015/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023/ADR-025/ADR-026/ADR-055,DERIVED_CONTROL,AC-ISSUE-0168-01/AC-ISSUE-0168-02/AC-ISSUE-0168-03/AC-ISSUE-0168-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0059,ISSUE-0169,TASK-0059,EPIC-012,SPRINT-002,DAT,BC-003,"Projetos, Workspace e Assets",Story,planned,Backend,"Expor serviços e integrar consumers: raízes de workspace, API de navegação segura, catálogo, hashes e lineage",STORY-0056,,STORY-0059-ISSUE-0169-expor-servicos-e-integrar-consumers-raizes-de-workspace-api-de-navegacao-s.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-013/ADR-014/ADR-015/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023/ADR-025/ADR-026/ADR-055,DERIVED_CONTROL,AC-ISSUE-0169-01/AC-ISSUE-0169-02/AC-ISSUE-0169-03/AC-ISSUE-0169-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0060,ISSUE-0170,TASK-0060,EPIC-012,SPRINT-002,DAT,BC-003,"Projetos, Workspace e Assets",Story,planned,Security,"Validar segurança, recuperação e concorrência: raízes de workspace, API de navegação segura, catálogo, hashes e lineage",STORY-0057/STORY-0058/STORY-0059,,STORY-0060-ISSUE-0170-validar-seguranca-recuperacao-e-concorrencia-raizes-de-workspace-api-de-na.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-013/ADR-014/ADR-015/ADR-016/ADR-023/ADR-025/ADR-026/ADR-030/ADR-031/ADR-032/ADR-055,DERIVED_CONTROL,AC-ISSUE-0170-01/AC-ISSUE-0170-02/AC-ISSUE-0170-03/AC-ISSUE-0170-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0061,ISSUE-0171,TASK-0061,EPIC-012,SPRINT-002,DAT,BC-003,"Projetos, Workspace e Assets",Story,planned,Reviewer,"Executar QA e auditoria final: raízes de workspace, API de navegação segura, catálogo, hashes e lineage",STORY-0060,,STORY-0061-ISSUE-0171-executar-qa-e-auditoria-final-raizes-de-workspace-api-de-navegacao-segura.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-013/ADR-014/ADR-015/ADR-016/ADR-023/ADR-025/ADR-026/ADR-055,DERIVED_CONTROL,AC-ISSUE-0171-01/AC-ISSUE-0171-02/AC-ISSUE-0171-03/AC-ISSUE-0171-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0062,ISSUE-0172,TASK-0062,EPIC-013,SPRINT-002,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Arquiteto,"Definir modelo, invariantes e contratos de dados: backup/restore consistente entre banco e arquivos",STORY-0061,REQ-DBSCHEMA-001/REQ-DBSCHEMA-010/REQ-RUNTIME-005,STORY-0062-ISSUE-0172-definir-modelo-invariantes-e-contratos-de-dados-backup-restore-consistente.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019/ADR-026/ADR-027/ADR-055,MIXED,AC-ISSUE-0172-01/AC-ISSUE-0172-02/AC-ISSUE-0172-03/AC-ISSUE-0172-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0063,ISSUE-0173,TASK-0063,EPIC-013,SPRINT-002,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,Implementar persistência e migrations: backup/restore consistente entre banco e arquivos,STORY-0062,REQ-EPIC-039/REQ-PRV-001/REQ-TOOL-004,STORY-0063-ISSUE-0173-implementar-persistencia-e-migrations-backup-restore-consistente-entre-ban.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019/ADR-026/ADR-027/ADR-055,MIXED,AC-ISSUE-0173-01/AC-ISSUE-0173-02/AC-ISSUE-0173-03/AC-ISSUE-0173-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0064,ISSUE-0174,TASK-0064,EPIC-013,SPRINT-002,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,Implementar armazenamento e lifecycle: backup/restore consistente entre banco e arquivos,STORY-0062,,STORY-0064-ISSUE-0174-implementar-armazenamento-e-lifecycle-backup-restore-consistente-entre-ban.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019/ADR-026/ADR-027/ADR-055,DERIVED_CONTROL,AC-ISSUE-0174-01/AC-ISSUE-0174-02/AC-ISSUE-0174-03/AC-ISSUE-0174-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0065,ISSUE-0175,TASK-0065,EPIC-013,SPRINT-002,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,Expor serviços e integrar consumers: backup/restore consistente entre banco e arquivos,STORY-0062,,STORY-0065-ISSUE-0175-expor-servicos-e-integrar-consumers-backup-restore-consistente-entre-banco.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019/ADR-026/ADR-027/ADR-055,DERIVED_CONTROL,AC-ISSUE-0175-01/AC-ISSUE-0175-02/AC-ISSUE-0175-03/AC-ISSUE-0175-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0066,ISSUE-0176,TASK-0066,EPIC-013,SPRINT-002,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Security,"Validar segurança, recuperação e concorrência: backup/restore consistente entre banco e arquivos",STORY-0063/STORY-0064/STORY-0065,,STORY-0066-ISSUE-0176-validar-seguranca-recuperacao-e-concorrencia-backup-restore-consistente-en.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019/ADR-026/ADR-027/ADR-030/ADR-031/ADR-032/ADR-055,DERIVED_CONTROL,AC-ISSUE-0176-01/AC-ISSUE-0176-02/AC-ISSUE-0176-03/AC-ISSUE-0176-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0067,ISSUE-0177,TASK-0067,EPIC-013,SPRINT-002,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Reviewer,Executar QA e auditoria final: backup/restore consistente entre banco e arquivos,STORY-0066,,STORY-0067-ISSUE-0177-executar-qa-e-auditoria-final-backup-restore-consistente-entre-banco-e-arq.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019/ADR-026/ADR-027/ADR-055,DERIVED_CONTROL,AC-ISSUE-0177-01/AC-ISSUE-0177-02/AC-ISSUE-0177-03/AC-ISSUE-0177-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0068,ISSUE-0178,TASK-0068,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Arquiteto,"Definir estados, envelopes e invariantes: modelo de job e máquina de estados no PostgreSQL",STORY-0020/STORY-0025,REQ-AIE-001/REQ-AIE-005/REQ-DBSCHEMA-008/REQ-FS1-001/REQ-FS1-004/REQ-WORKER-001/REQ-WORKER-010,STORY-0068-ISSUE-0178-definir-estados-envelopes-e-invariantes-modelo-de-job-e-maquina-de-estados.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-015/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023/ADR-034/ADR-038/ADR-044/ADR-051/ADR-052/ADR-053,MIXED,AC-ISSUE-0178-01/AC-ISSUE-0178-02/AC-ISSUE-0178-03/AC-ISSUE-0178-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0069,ISSUE-0179,TASK-0069,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,Consolidar slices e liberar integração: modelo de job e máquina de estados no PostgreSQL,STORY-0721/STORY-0722,,STORY-0069-ISSUE-0179-implementar-modelo-e-application-services-modelo-de-job-e-maquina-de-estad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023,DERIVED_CONTROL,AC-ISSUE-0179-01/AC-ISSUE-0179-02/AC-ISSUE-0179-03/AC-ISSUE-0179-04,PASS,PASS,PASS,PASS,HIGH
STORY-0070,ISSUE-0180,TASK-0070,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar runner, worker ou scheduler: modelo de job e máquina de estados no PostgreSQL",STORY-0068,REQ-EPIC-014/REQ-WORKER-002/REQ-WORKER-004/REQ-WORKER-005/REQ-WORKER-006/REQ-WORKER-007/REQ-WORKER-008/REQ-WORKER-009,STORY-0070-ISSUE-0180-implementar-runner-worker-ou-scheduler-modelo-de-job-e-maquina-de-estados.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023/ADR-037,MIXED,AC-ISSUE-0180-01/AC-ISSUE-0180-02/AC-ISSUE-0180-03/AC-ISSUE-0180-04,PASS,PASS,PASS,PASS,HIGH
STORY-0071,ISSUE-0181,TASK-0071,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Expor comandos, progresso e reconciliação: modelo de job e máquina de estados no PostgreSQL",STORY-0068,,STORY-0071-ISSUE-0181-expor-comandos-progresso-e-reconciliacao-modelo-de-job-e-maquina-de-estado.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-015/ADR-016/ADR-018/ADR-019/ADR-020/ADR-023,DERIVED_CONTROL,AC-ISSUE-0181-01/AC-ISSUE-0181-02/AC-ISSUE-0181-03/AC-ISSUE-0181-04,PASS,PASS,PASS,PASS,HIGH
STORY-0072,ISSUE-0182,TASK-0072,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,DevOps,"Automatizar testes de resiliência, retry e recuperação: modelo de job e máquina de estados no PostgreSQL",STORY-0068,,STORY-0072-ISSUE-0182-implementar-falhas-retry-e-recuperacao-modelo-de-job-e-maquina-de-estados.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-018/ADR-019/ADR-020/ADR-023/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0182-01/AC-ISSUE-0182-02/AC-ISSUE-0182-03/AC-ISSUE-0182-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0073,ISSUE-0183,TASK-0073,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,QA,"Executar integração real, carga e fault injection: modelo de job e máquina de estados no PostgreSQL",STORY-0069/STORY-0070/STORY-0071/STORY-0072,REQ-AIE-003/REQ-AIE-007/REQ-FS1-005/REQ-FS1-007,STORY-0073-ISSUE-0183-executar-integracao-real-carga-e-fault-injection-modelo-de-job-e-maquina-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-018/ADR-019/ADR-020/ADR-023/ADR-046/ADR-055,MIXED,AC-ISSUE-0183-01/AC-ISSUE-0183-02/AC-ISSUE-0183-03/AC-ISSUE-0183-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0074,ISSUE-0184,TASK-0074,EPIC-014,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Reviewer,Auditar evidência e integração final: modelo de job e máquina de estados no PostgreSQL,STORY-0073,,STORY-0074-ISSUE-0184-auditar-evidencia-e-integracao-final-modelo-de-job-e-maquina-de-estados-no.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-018/ADR-019/ADR-020/ADR-023,DERIVED_CONTROL,AC-ISSUE-0184-01/AC-ISSUE-0184-02/AC-ISSUE-0184-03/AC-ISSUE-0184-04,PASS,PASS,PASS,PASS,HIGH
STORY-0075,ISSUE-0185,TASK-0075,EPIC-015,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Arquiteto,"Definir estados, envelopes e invariantes: runner direto e Celery/RabbitMQ sobre o mesmo núcleo",STORY-0074,REQ-EPIC-015/REQ-TOP-001,STORY-0075-ISSUE-0185-definir-estados-envelopes-e-invariantes-runner-direto-e-celery-rabbitmq-so.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-018,MIXED,AC-ISSUE-0185-01/AC-ISSUE-0185-02/AC-ISSUE-0185-03/AC-ISSUE-0185-04,PASS,PASS,PASS,PASS,HIGH
STORY-0076,ISSUE-0186,TASK-0076,EPIC-015,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,Implementar modelo e application services: runner direto e Celery/RabbitMQ sobre o mesmo núcleo,STORY-0075,,STORY-0076-ISSUE-0186-implementar-modelo-e-application-services-runner-direto-e-celery-rabbitmq.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0186-01/AC-ISSUE-0186-02/AC-ISSUE-0186-03/AC-ISSUE-0186-04,PASS,PASS,PASS,PASS,HIGH
STORY-0077,ISSUE-0187,TASK-0077,EPIC-015,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar runner, worker ou scheduler: runner direto e Celery/RabbitMQ sobre o mesmo núcleo",STORY-0075,,STORY-0077-ISSUE-0187-implementar-runner-worker-ou-scheduler-runner-direto-e-celery-rabbitmq-sob.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0187-01/AC-ISSUE-0187-02/AC-ISSUE-0187-03/AC-ISSUE-0187-04,PASS,PASS,PASS,PASS,HIGH
STORY-0078,ISSUE-0188,TASK-0078,EPIC-015,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Expor comandos, progresso e reconciliação: runner direto e Celery/RabbitMQ sobre o mesmo núcleo",STORY-0075,,STORY-0078-ISSUE-0188-expor-comandos-progresso-e-reconciliacao-runner-direto-e-celery-rabbitmq-s.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0188-01/AC-ISSUE-0188-02/AC-ISSUE-0188-03/AC-ISSUE-0188-04,PASS,PASS,PASS,PASS,HIGH
STORY-0079,ISSUE-0189,TASK-0079,EPIC-015,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,DevOps,"Automatizar testes de resiliência, retry e recuperação: runner direto e Celery/RabbitMQ sobre o mesmo núcleo",STORY-0075,,STORY-0079-ISSUE-0189-implementar-falhas-retry-e-recuperacao-runner-direto-e-celery-rabbitmq-sob.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0189-01/AC-ISSUE-0189-02/AC-ISSUE-0189-03/AC-ISSUE-0189-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0080,ISSUE-0190,TASK-0080,EPIC-015,SPRINT-003,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,QA,"Executar integração real, carga e fault injection: runner direto e Celery/RabbitMQ sobre o mesmo núcleo",STORY-0076/STORY-0077/STORY-0078/STORY-0079,,STORY-0080-ISSUE-0190-executar-integracao-real-carga-e-fault-injection-runner-direto-e-celery-ra.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0190-01/AC-ISSUE-0190-02/AC-ISSUE-0190-03/AC-ISSUE-0190-04,PASS,PASS,PASS,PASS,HIGH
